app,teks,rating,sentimen,teks_bersih
com.shopee.id,"sya ksih 3 bintang karna ada kekurangan dari pihak kurir,barang udah sampai tapi tidak ditelpon harus kita yg ambil di gudang",3,Netral,sya ksih bintang karna ada kekurangan dari pihak kurir barang sudah sampai tapi tidak ditelpon harus kita yang ambil di gudang
com.shopee.id,"tolong ya shoppe kenapa hampir semua ekspedisi pelayanannya jadi jelek ya. dan tolong dong cantumin kontak kurirnya di setiap ekspedisi biar kita customer itu klo ada apa² bisa chat/tnya kurirnya, klo mengandalkan choki aja ga membantu",3,Netral,tolong ya shoppe kenapa hampir semua ekspedisi pelayanannya jadi jelek ya dan tolong dong cantumin kontak kurirnya di setiap ekspedisi biar kita customer itu kalau ada apa bisa chat tnya kurirnya kalau mengandalkan choki aja tidak membantu
com.shopee.id,"paling gak suka bangettt tiap buka Shopee, langsung ke Shopee video😤😤😤😤😤😤😤😤😤😤 bikin lemoooottttttttt",3,Positif,paling tidak suka bangettt tiap buka shopee langsung ke shopee video bikin lemoooottttttttt
com.shopee.id,setiap bulan update yg ngak update lemot tolong di perbaiki ya min,3,Netral,setiap bulan update yang ngak update lemot tolong di perbaiki ya min
com.shopee.id,ongkos tambah mahal sekarang,3,Negatif,ongkos tambah mahal sekarang
com.shopee.id,sopi sekarang pengiriman lelet bgt,3,Netral,sopi sekarang pengiriman lelet banget
com.shopee.id,"halo shoopee apa lagi eror atau gimana yah,baru saja saya CO 1 barang tapi kenapa ada 2 yang tercatat di tempat kemas,tapi pas saya cek cuma ada 1 barang,mohon diperbaiki lagi terimakasih",3,Netral,halo shoopee apa lagi eror atau gimana yah baru saja saya co barang tapi kenapa ada yang tercatat di tempat kemas tapi pas saya cek cuma ada barang mohon diperbaiki lagi terimakasih
com.shopee.id,"Beberapa bulan ini pesanan selalu melewati waktu estimasi yg ditentukan, bahkan ada yg sampai berhari-hari tidak diupdate-update perkembangan pengirimannya. Sangat membuat khawatir dan risau apa lagi barang yg dipesan sangat diperlukan, dan yang herannya barang yg sudah hampir setengah bulan dipesan tidak diantar-antar dan tidak ada update terbaru dari pengiriman, malah barang pesanan yg baru dicekout baru beberapa hari sudah dikirim ke alamat tujuan, padahal menggunakan pengiriman yg sama.",3,Netral,beberapa bulan ini pesanan selalu melewati waktu estimasi yang ditentukan bahkan ada yang sampai berhari hari tidak diupdate update perkembangan pengirimannya sangat membuat khawatir dan risau apa lagi barang yang dipesan sangat diperlukan dan yang herannya barang yang sudah hampir setengah bulan dipesan tidak diantar antar dan tidak ada update terbaru dari pengiriman malah barang pesanan yang baru dicekout baru beberapa hari sudah dikirim ke alamat tujuan padahal menggunakan pengiriman yang sama
com.shopee.id,"sebenarnya sangat suka belanja di sini apalagi ada gratis ongkirnya, tapi sayangnya di daerah kami entah apa masalahnya paket tiba-tiba diretur tanpa informasi yang jelas dan sampai saat ini sistem COD masi ditutup, padahal daerah kami termasuk yang paling banyak membeli di sini. semoga nanti bisa diperbaiki oh iya daerah kami di kecamatan paleleh provinsi sulawesi tengah",3,Positif,sebenarnya sangat suka belanja di sini apalagi ada gratis ongkirnya tapi sayangnya di daerah kami entah apa masalahnya paket tiba tiba diretur tanpa informasi yang jelas dan sampai saat ini sistem cod masi ditutup padahal daerah kami termasuk yang paling banyak membeli di sini semoga nanti bisa diperbaiki oh iya daerah kami di kecamatan paleleh provinsi sulawesi tengah
com.shopee.id,"kali ini pengiriman jarak dekat, tapi lambat sama dengan dari jawa barat",3,Negatif,kali ini pengiriman jarak dekat tapi lambat sama dengan dari jawa barat
com.shopee.id,y belanja di sopi asik pelayanan yh puas dan klw pas tidk cocok bisa di kembaliin ke penjual asik bangget yu belanja yh pindah ke sopiii.sopi asik..murah meriah ramah tamah sabar asik bangget gratis onkir...yu ah belanja di sopipiipu..tida mengecewakan..pelanggan ya poko yh asik bangget deh..yuuh...order...,3,Positif,y belanja di sopi asik pelayanan yh puas dan kalau pas tidk cocok bisa di kembaliin ke penjual asik bangget yu belanja yh pindah ke sopiii sopi asik murah meriah ramah tamah sabar asik bangget gratis onkir yu ah belanja di sopipiipu tida mengecewakan pelanggan ya poko yh asik bangget deh yuuh order
com.shopee.id,sekarang payah malah banyak bug nya dan sekarang pesen shopee food tidak bisa cod,3,Netral,sekarang payah malah banyak bug nya dan sekarang pesen shopee food tidak bisa cod
com.shopee.id,sering lag,3,Netral,sering lag
com.shopee.id,"kenapa paket non cod skrg jd lbh lama datang ny d banding yg cod an, q order ad 6 paket, yg dtg baru 2 dan itupun q komplen2 trs, sisa 4 paket lg blm dtg yg 1 dari 4hari yg lalu status pengiriman ny sdh menuju alamat anda, tp gk sampe2 dan semua paket dtg nya jauh melebihi batas estimasi, tolong dong shopee jgn bikin kecewa pelanggan, kalo udh d percaya sm masyarakat hrs ny bisa lbh profesional lg, pengiriman ny kalah cepat dr apk sebelah 🙏 perlu di koreksi lg it masalah pengiriman...",3,Netral,kenapa paket non cod skrg jd lbh lama datang ny d banding yang cod an q order ad paket yang dtg baru dan itupun q komplen trs sisa paket lg blm dtg yang dari hari yang lalu status pengiriman ny sdh menuju alamat anda tapi gk sampe dan semua paket dtg nya jauh melebihi batas estimasi tolong dong shopee jgn bikin kecewa pelanggan kalo udh d percaya sm masyarakat hrs ny bisa lbh profesional lg pengiriman ny kalah cepat dari aplikasi sebelah perlu di koreksi lg it masalah pengiriman
com.shopee.id,ud ngk bisa cod lagi Padahal ud buat akun baru no baru,3,Netral,ud ngk bisa cod lagi padahal ud buat akun baru no baru
com.shopee.id,"data KTP gak bisa di pindahkan ke akun baru, sudah melaporkan dan sudah dipindahkan dengan mengikuti petunjuk cs nya tapi tetap saja data KTP saya tidak dipindahkan ke akun baru, sangat lama dan nanti dibales mohon maaf atas tidak kenyamanan anda mohon beri kami screen shot nya dengan detail. sangat mengecewakan",3,Netral,data ktp tidak bisa di pindahkan ke akun baru sudah melaporkan dan sudah dipindahkan dengan mengikuti petunjuk cs nya tapi tetap saja data ktp saya tidak dipindahkan ke akun baru sangat lama dan nanti dibales mohon maaf atas tidak kenyamanan anda mohon beri kami screen shot nya dengan detail sangat mengecewakan
com.shopee.id,jaringan kurang bagus,3,Positif,jaringan kurang bagus
com.shopee.id,bingung bngt pas cek out pertama bisa cod pas co ke 2 setelah update GK bisa co lagi,3,Netral,bingung bngt pas cek out pertama bisa cod pas co ke setelah update gk bisa co lagi
com.shopee.id,semakin sering belanja tapi GK dapat Vocer dan lagi aplikasinya lelet bnget,3,Netral,semakin sering belanja tapi gk dapat vocer dan lagi aplikasinya lelet bnget
com.shopee.id,Gagal Claim Coin Shopee live krn ada indikasi aktivitas mencurigakan padahal g ngapa2in,3,Netral,gagal claim coin shopee live karena ada indikasi aktivitas mencurigakan padahal g ngapa in
com.shopee.id,tolong lah Shopee hilang ngin content promosi sambil joget² di beranda. mana bisa di ilangan ngin manual lagi,3,Netral,tolong lah shopee hilang ngin content promosi sambil joget di beranda mana bisa di ilangan ngin manual lagi
com.shopee.id,"saya kasih tiga dulu, karena sesuatu yang sedang di bekukan....",3,Netral,saya kasih tiga dulu karena sesuatu yang sedang di bekukan
com.shopee.id,kenapa voucher semakin gak ada. padahal pengguna lama.,3,Netral,kenapa voucher semakin tidak ada padahal pengguna lama
com.shopee.id,kadang respon tokoknya lama,3,Netral,kadang respon tokoknya lama
com.shopee.id,"sebenernya belanja di shopee barangnya sesuai semua gak pernah ngecewain cuma akhir"" ini pengirimannya sangat"" lambat sekali.yang biasanya pengiriman paling lambat 3 hari sekarang bisa 4 sampai 5 hari. mending kek dulu pemgiriman j&t spx dan laen""nya deh kek awal lagi. dan anehnya lagi masa jasa spx hemat harus berhenti dulu 1 hari ditempat terakkhir pengiriman kan aneh banget",3,Negatif,sebenernya belanja di shopee barangnya sesuai semua tidak pernah ngecewain cuma akhir ini pengirimannya sangat lambat sekali yang biasanya pengiriman paling lambat hari sekarang bisa sampai hari mending kek dulu pemgiriman j t spx dan laen nya deh kek awal lagi dan anehnya lagi masa jasa spx hemat harus berhenti dulu hari ditempat terakkhir pengiriman kan aneh banget
com.shopee.id,belanja lebih murah dan mudah.,3,Positif,belanja lebih murah dan mudah
com.shopee.id,"Saya merasa tidak nyaman, begitu buka shopee halaman yg pertama kali muncul live dan video.",3,Netral,saya merasa tidak nyaman begitu buka shopee halaman yang pertama kali muncul live dan video
com.shopee.id,"kenapa akhir akhir ini shopee sering x ktrlambatn estimasi kedatangan, Skrang aja,,udah ampir 1 bulan ,paket sya blum juga datang. semoga k depan nya shopee bisa lebih baik lagi sperti dulu dulu.",3,Positif,kenapa akhir akhir ini shopee sering x ktrlambatn estimasi kedatangan skrang aja sudah ampir bulan paket sya blum juga datang semoga k depan nya shopee bisa lebih baik lagi sperti dulu dulu
com.shopee.id,Shopee sangat bgus cmn knap sdh tdk biasa COD lagi ya sangat di sayangkan sekali,3,Netral,shopee sangat bgus cmn knap sdh tidak biasa cod lagi ya sangat di sayangkan sekali
com.shopee.id,kenapa setiap pindah halan atau tutup aplikasi shopee suara video streming masih ada,3,Netral,kenapa setiap pindah halan atau tutup aplikasi shopee suara video streming masih ada
com.shopee.id,tolong permudah pinjaman online nya,3,Netral,tolong permudah pinjaman online nya
com.shopee.id,kadang shope ni banyak tingkah,3,Netral,kadang shope ni banyak tingkah
com.shopee.id,"ga jelas shopee sekarang.. admin nya makin gede, banyakkkk biaya tambahan buat pake biaya layanan, biaya ukuran paket yg lbh gede. terus buat pake kargo kalo msh pake biaya tambahan pake gede🙃",3,Netral,tidak jelas shopee sekarang admin nya makin gede banyakkkk biaya tambahan buat pakai biaya layanan biaya ukuran paket yang lbh gede terus buat pakai kargo kalo msh pakai biaya tambahan pakai gede
com.shopee.id,shopee kadang bagus kadang kurang sesuay pesenan di onglen bagus datang kurang memuaskan,3,Positif,shopee kadang bagus kadang kurang sesuay pesenan di onglen bagus datang kurang memuaskan
com.shopee.id,"Ada apa dengan shopee akhir2 ini kok lama banget pengiriman nya sampek seminggu baru datang, agak kecewaa",3,Netral,ada apa dengan shopee akhir ini kok lama banget pengiriman nya sampek seminggu baru datang agak kecewaa
com.shopee.id,kenapa shopee tdk ada tembako dan peralatan untuk roko,3,Netral,kenapa shopee tidak ada tembako dan peralatan untuk roko
com.shopee.id,banyak iklan mengganggu di shope,3,Negatif,banyak iklan mengganggu di shope
com.shopee.id,makin sini asa makin lemod,3,Netral,makin sini asa makin lemod
com.shopee.id,"Sejak berhentinya kerja sama bareng ekspedisi lama, barang yg dipesan dari pihak ekspedisi manapun selalu telat, apalagi jenis cod yg dulu bisa 3-4 hari sekarang bisa sampai 1-2 Minggu sampenya makin kesini bukannya makin cepat malah makin lama pengirimannya estimasi nya, yg harusnya tanggal 20 sudah datang di informasinya sampe sekarang belum datang malah terus terusnyan balik gudang sortirnya?",3,Positif,sejak berhentinya kerja sama bareng ekspedisi lama barang yang dipesan dari pihak ekspedisi manapun selalu telat apalagi jenis cod yang dulu bisa hari sekarang bisa sampai minggu sampenya makin kesini bukannya makin cepat malah makin lama pengirimannya estimasi nya yang harusnya tanggal sudah datang di informasinya sampe sekarang belum datang malah terus terusnyan balik gudang sortirnya
com.shopee.id,"sangat membantu bila kita cari keperluan yang dimana di toko"" tidak ketersediaannya barang yang kita cari/inginkan",3,Positif,sangat membantu bila kita cari keperluan yang dimana di toko tidak ketersediaannya barang yang kita cari inginkan
com.shopee.id,"akhir2 ini ada banyak bug nya, keranjang belanja tidak bisa dibuka",3,Netral,akhir ini ada banyak bug nya keranjang belanja tidak bisa dibuka
com.shopee.id,"saran buat shopee.. sayang latar belakang halaman shopee cuma warna putih, coba kasih 2 pilihan warna putih dan hitam ruk warna latarnya...jadi kalo berlama2 browsing ga bikin sakit mata...ini baru sebentar aja browsing cari barang pusing kepala gw karena terlalu terang warna latarnya.. mudah2an didengarkan sama shopee. lainnya ok no komplain👍 sementara gw kasih bintang 3 dlu ya..",3,Positif,saran buat shopee sayang latar belakang halaman shopee cuma warna putih coba kasih pilihan warna putih dan hitam ruk warna latarnya jadi kalo berlama browsing tidak bikin sakit mata ini baru sebentar aja browsing cari barang pusing kepala gw karena terlalu terang warna latarnya mudah an didengarkan sama shopee lainnya ok no komplain sementara gw kasih bintang dlu ya
com.shopee.id,"maaf saya ingin mengkritik shopee karna saya ini di chat terus dari yang katanya pihak shopee sampai di telfon ,katanya kalau tidak menghapus ulasan yang terdapat resi pembeli setelah saya hapus dia tetap telfon dan ingin mengetahui pin saya ,mungkin karna dia tau saya juga aktif memakai shopee pay, kenapa data saya sampai ke oknum seperti itu saya ingin shopee untuk menjaga keamanan pengguna",3,Netral,maaf saya ingin mengkritik shopee karna saya ini di chat terus dari yang katanya pihak shopee sampai di telfon katanya kalau tidak menghapus ulasan yang terdapat resi pembeli setelah saya hapus dia tetap telfon dan ingin mengetahui pin saya mungkin karna dia tau saya juga aktif memakai shopee pay kenapa data saya sampai ke oknum seperti itu saya ingin shopee untuk menjaga keamanan pengguna
com.shopee.id,"aplikasi belanja online paling berat, karna ini aplikasi memuat banyak sekali fitur kya live & video, shopee food, ada jga minigames jelas itu bikin berat banget nih aplikasi. saya saranin buat lebih diringankan saja seperti buat tampilan lebih sederhana namun tetap mempertahankan fitur' tersebut",3,Netral,aplikasi belanja online paling berat karna ini aplikasi memuat banyak sekali fitur kya live video shopee food ada jga minigames jelas itu bikin berat banget nih aplikasi saya saranin buat lebih diringankan saja seperti buat tampilan lebih sederhana namun tetap mempertahankan fitur tersebut
com.shopee.id,saya belum belanja,3,Netral,saya belum belanja
com.shopee.id,tau tau shopee meter turun drastis ga tau knapa..padahal ga pernah ada kendala di Spaylater maupun Spinjam..anehhhh,3,Netral,tau tau shopee meter turun drastis tidak tau knapa padahal tidak pernah ada kendala di spaylater maupun spinjam anehhhh
com.shopee.id,Gajelas bagian checkout lama loading gabisa terus,3,Netral,gajelas bagian checkout lama loading gabisa terus
com.shopee.id,"lemot, terutama pas di bagian keranjang, lemot parah, bikin g jadi co",3,Netral,lemot terutama pas di bagian keranjang lemot parah bikin g jadi co
com.shopee.id,"kepada pihak shopee yg terkait. tolong menu Spinjam di shopee di hilangkan, karena banyak orang yg, akunya di bajak pihak yg tidak bertangung jawab, untuk pinjam, padahal orang yg punya akun tidak melakukanya... jadi pihak terkait dengan sangat. berantas para pembajak yang menipu mengunakan shopee. kasian yang punya akun. tidak tau apa-apa, tiba-tiba dapat tagihan, yang berketerangan pihak dari shopee. terimakasih",3,Netral,kepada pihak shopee yang terkait tolong menu spinjam di shopee di hilangkan karena banyak orang yang akunya di bajak pihak yang tidak bertangung jawab untuk pinjam padahal orang yang punya akun tidak melakukanya jadi pihak terkait dengan sangat berantas para pembajak yang menipu mengunakan shopee kasian yang punya akun tidak tau apa apa tiba tiba dapat tagihan yang berketerangan pihak dari shopee terimakasih
com.shopee.id,"jangan banyaj ganti2 Iklan BA shopee di tv sayang, jadi imbasnya banyak biayaya penanganan jadi makin mahal, terus komisi makin dikit",3,Negatif,jangan banyaj ganti iklan ba shopee di tv sayang jadi imbasnya banyak biayaya penanganan jadi makin mahal terus komisi makin dikit
com.shopee.id,"ini kurir nya udah banyak gak niat, bukan nya paket di antar kerumah malah sering minta jemput paket k tempat dia duduk, paket d jejerin d bawah kayak orang jualan d pasar",3,Netral,ini kurir nya sudah banyak tidak niat bukan nya paket di antar kerumah malah sering minta jemput paket k tempat dia duduk paket d jejerin d bawah kayak orang jualan d pasar
